event_name,event_url,event_summary,full_address,region,presented_by_name,start_date,start_time,end_date,end_time,event_category
HUMAN+TECH WEEK - Private Soiree,https://lu.ma/ir255u0b,"A Human+Tech Week private soirée, hosted by Compassion 2.0, Luminara, and the Flourishing Systems Foundation, celebrates human flourishing through connection, innovation, and holistic well-being.  The event features music, dancing, and networking opportunities in a limited-capacity setting at 995 Market Street, San Francisco.  Ideal for innovators, thinkers, and those interested in the intersection of technology and human well-being.","995 Market St, San Francisco, CA 94103, USA",California,Compassion 2.0,2025-06-18,08:00 PM,"June 18, 2025",11:00 PM,Networking & Community
the residency demo day,https://lu.ma/r2ad51hc,"The Residency Demo Day showcases 5 months of innovative work from ambitious startups building solutions to global challenges.  This exclusive event, held at the new Frontier Tower, targets investors seeking high-potential companies, builders exploring team opportunities, and supporters of impactful ventures. Past residents boast impressive funding and valuations, making this a prime networking opportunity.","Frontier Tower | Berlinhouse, 995 Market St, San Francisco, CA 94103, USA",California,The Residency - Bay Area,2025-06-19,04:30 PM,"June 19, 2025",07:30 PM,Startup & Entrepreneurship
Governance Working Group - Members Only,https://lu.ma/governance-working-group,"This members-only Governance Working Group meeting for Frontier Tower, a self-governed San Francisco vertical village, focuses on prioritizing governance issues like pre-election sync, rewards, and future committee formation.  Key decisions will shape this innovative community of tech and arts innovators.  Attendance is limited to Frontier Tower citizens and prospective members.",,,Frontier Tower SF,2025-06-19,05:00 PM,"June 19, 2025",06:00 PM,Networking & Community
sound & movement: summer so(u)lstice,https://lu.ma/sound-movement-summer-soulstice,"Experience a Summer Solstice sound and movement event at San Francisco's Frontier Tower, featuring breathwork, movement, and live music, fostering community and reflection.  This open-level class is perfect for those seeking mindful movement and connection within a unique vertical village setting.  Frontier Tower citizens receive a discount; check your email.","Frontier Tower | Berlinhouse, 995 Market St, San Francisco, CA 94103, USA",California,Frontier Fitness Center,2025-06-19,05:30 PM,"June 19, 2025",06:30 PM,Networking & Community
Hands On Workshop: Leveraging EKS Auto Mode + StormForge to achieve holistic cost efficiency on Kubernetes,https://lu.ma/aza778cy,This July 23rd San Francisco workshop teaches DevOps engineers and cloud architects how to drastically reduce Kubernetes costs using AWS EKS Auto Mode and StormForge's ML-powered optimization.  Hands-on labs provide practical skills in cluster management and cost reduction strategies.  Limited seats available; register now!,"525 Market St ste 200, San Francisco, CA 94105, USA",California,,2025-07-23,09:00 AM,"July 23, 2025",02:30 PM,Tech & AI
[Palo Alto] AI After Hours w/ Encord @ AI Camp,https://lu.ma/lu0z0cs1,"Network with fellow AI enthusiasts and learn from industry experts at AI After Hours in Palo Alto, featuring lightning talks by Encord and GitHub.  This event is perfect for AI professionals and enthusiasts interested in data management and AI-assisted workflows. Enjoy pizza and networking opportunities!","AI Camp, 2627 Hanover St, Palo Alto, CA 94304, USA",California,Artificially Intelligent,2025-10-30,05:30 PM,"October 30, 2025",08:30 PM,Networking & Community
AdvancingVC Live Podcast with Aakar Vachhani of Fairview Capital and Networking,https://lu.ma/advancingvc,"A live podcast recording featuring Fairview Capital's Managing Partner Aakar Vachhani shared insights on VC investing, founder evaluation, and Silicon Valley trends.  Networking opportunities preceded and followed the interview, making this event ideal for founders, investors, and those interested in the startup ecosystem.  Aakar's unique blend of data-driven analysis and empathetic founder assessment was a key highlight.","Digital Garage US, Inc., 717 Market St #100, San Francisco, CA 94103, USA",California,"Context, Community, Connections, & Capital",2025-07-29,02:30 PM,"July 29, 2025",05:00 PM,Finance & Business
AdvancingVC Live Podcast with Meka Asonye of First Round and Networking,https://lu.ma/advancingvcmeka,"A live podcast recording featuring First Round Capital's Meka Asonye offered practical, early-stage startup advice on go-to-market strategy and founder support.  Networking opportunities preceded and followed the interview, hosted by AdvancingVC.  Ideal for founders, investors, and those interested in the startup ecosystem.","Digital Garage US, Inc., 717 Market St #100, San Francisco, CA 94103, USA",California,"Context, Community, Connections, & Capital",2025-08-12,10:00 AM,"August 12, 2025",12:30 PM,Startup & Entrepreneurship
DiverseVC 2025,https://lu.ma/diversevc2025,"DiverseVC 2025 unites diverse emerging VCs to foster community, explore industry trends, and address key challenges.  Early bird registration ($300) ends June 27th; general admission is $400.  Ideal for aspiring and established VCs from underrepresented backgrounds seeking networking and insightful discussions.","Marines' Memorial Club & Hotel, 609 Sutter St, San Francisco, CA 94102, USA",California,"Context, Community, Connections, & Capital",2025-09-10,06:00 AM,"September 10, 2025",03:00 PM,Networking & Community
"AI and Well-Being: Leadership, Breath, and Balance in the Age of AI",https://lu.ma/oon07f56,"This event explores the intersection of AI leadership and well-being, featuring top Silicon Valley executives discussing adaptability and mental resilience in the age of rapid technological change.  A unique guided meditation session complements the panel discussion, emphasizing inner clarity as crucial for sustainable leadership.  Ideal for tech leaders and innovators seeking to navigate the challenges and opportunities of AI.",,,owow's events,2025-06-21,11:00 AM,"June 21, 2025",01:00 PM,Tech & AI
Start and operate a CVC-Fund with maximum ROI @DLA Piper,https://lu.ma/xk04bok1,"Maximize CVC fund ROI: This DLA Piper event teaches existing and aspiring corporate venture capitalists (CVCs) optimal strategies for formation, operation, and investment, focusing on balancing corporate mandates with profit.  Exclusive access to Pitch Global's expertise and a smaller, interactive environment unlike larger industry events.","DLA Piper, 3203 Hanover St Suite 100, Palo Alto, CA 94304, USA",California,Pitch Global Investor Events,2025-10-27,12:30 PM,"October 27, 2025",06:00 PM,Finance & Business
CMO Breakfast w/ GrowthX AI,https://lu.ma/7krui5qy,"Exclusive CMO breakfast at GrowthX HQ explores the practical application of AI for accelerating company growth, focusing on strategies for scaling efficiently and optimizing marketing channels.  Discussions will center on leveraging LLMs and restructuring growth teams for maximized impact.  Ideal for CMOs seeking innovative AI-driven solutions.","95 Federal St, San Francisco, CA 94107, USA",California,GrowthX,2025-07-15,08:00 AM,"July 15, 2025",10:30 AM,Marketing & Branding
Boost VC in the Park: SF Founder Hangout,https://lu.ma/mm4coz41,"Boost VC hosts a relaxed, informal founder hangout in Dolores Park, San Francisco, offering a chance for networking and connection with fellow founders and the Boost VC team.  No agenda, just chill vibes, snacks, and good conversation.  Ideal for SF-based founders and those visiting, plus their friends and furry companions.","Mission Dolores Park, Dolores St &, 19th St, San Francisco, CA 94114, USA",California,,2025-08-14,03:00 PM,"August 14, 2025",06:00 PM,Networking & Community
Boost Alumni Networking Reception,https://lu.ma/985fdf6m,"Boost VC hosts a networking reception welcoming Tribe 24, their newest batch of founders, into the deep tech community.  Alumni, Tribe 24 founders, and the Boost team are invited to connect, share experiences, and celebrate.  Enjoy drinks, snacks, and forge valuable relationships within the Boost ecosystem.","55 E 3rd Ave, San Mateo, CA 94401, USA",California,,2025-09-04,04:30 PM,"September 04, 2025",07:00 PM,Networking & Community
Hack Night at GitHub,https://lu.ma/hacknight-at-github-08-11-25,"""Hack Night at GitHub"" unites Bay Area tech enthusiasts to learn, share, and build with cutting-edge tools.  Expect inspiring speakers and hands-on opportunities for developers and builders of all levels.  Perfect for anyone wanting to boost their skills and connect with the community.","GitHub, 88 Colin P Kelly Jr St, San Francisco, CA 94107, USA",California,[SF] Bay Area Builders,2025-08-11,04:00 PM,"August 11, 2025",09:00 PM,Hackathon
Build Night at GitHub,https://lu.ma/hacknight-at-github-09-17-25,"GitHub's Build Night, hosted by SF Bay Area Builders, unites tech enthusiasts to showcase projects, learn cutting-edge tools, and network with peers.  The event features expert speakers and hands-on learning opportunities.  Ideal for developers and tech community members eager to expand their skills and connect.","GitHub, 88 Colin P Kelly Jr St, San Francisco, CA 94107, USA",California,[SF] Bay Area Builders,2025-09-17,05:00 PM,"September 17, 2025",10:00 PM,Networking & Community
Hack Night at GitHub,https://lu.ma/hacknight-at-github-10-01-25,"Join Bay Area Builders' Hack Night at GitHub for a hands-on tech experience!  Learn cutting-edge tools, network with fellow builders, and showcase your projects in a collaborative environment.  Ideal for developers and tech enthusiasts of all levels.","GitHub, 88 Colin P Kelly Jr St, San Francisco, CA 94107, USA",California,[SF] Bay Area Builders,2025-10-01,05:00 PM,"October 01, 2025",10:00 PM,Hackathon
[Parametric Design] Oakland Hardware Meetup @ Port Labs Jack London,https://lu.ma/ihdukblo,"Oakland's Hardware Meetup features a talk on Parametric Design by a leading expert in additive manufacturing, Pooria Sohi,  offering networking, an open mic for demos & pitches, and insights into this transformative design technology.  Ideal for hardware professionals, designers, and anyone interested in the future of product development.","101 Broadway, Oakland, CA 94607, USA",California,Oakland Hardware Meetup,2025-06-25,06:30 PM,"June 25, 2025",09:00 PM,Networking & Community
Rootly AI Labs August Meetup,https://lu.ma/fucyjy7f,"Rootly's August AI Labs meetup showcased their AI-powered on-call and incident response solutions, highlighting how leading tech companies leverage their platform for improved efficiency.  The event targeted DevOps engineers, SREs, and anyone seeking to streamline incident management.","AWS GenAI Loft, 525 Market St, San Francisco, CA 94105, USA",California,Rootly,2025-08-28,05:00 PM,"August 28, 2025",08:30 PM,Networking & Community
